Frames,Videos,Nose-Eye,Eye-Shoulder,Eye-Midshoulder,Eye-Wither,Wither-Midshoulder,Midshoulder-Shoulder,Hip-Ischium,Ischium-Stifle,Stifle-Hip,Stifle-Offhindhock,Offhindhock-Offhindfetlock,Stifle-Nearhindhock,Nearhindhock-Nearhindfetlock,Girth-Offknee,Offknee-Offfrontfetlock,Elbow-Nearknee,Nearknee-Nearfrontfetlock
0273.png,BrownHorseintoshadow,60.00833275,124.1933976,125.015999,161.2978611,49.81967483,34.36568055,51.623638,63.51377803,80.50465825,73.53910524,59.00847397,57.07013229,59.48108943,72.62231062,49.64876635,64.51356447,53
0274.png,BrownHorseintoshadow,58.18075283,126.6056871,128.0624847,158.6600139,45.48626166,34.36568055,49.09175083,66.64082833,87.82368701,65.19202405,59.21148537,56.82429058,59.50630219,71.40028011,48.08326112,62.58594091,56.30275304
0275.png,BrownHorseintoshadow,58.6003413,120.0749766,127.251719,159.4804063,45.22167622,36.40054945,50.24937811,69.46221995,86.37129153,65.29931087,62.39390996,57.24508713,62.17716623,70.21395873,49.04079934,67.08203932,49.39635614
0276.png,BrownHorseintoshadow,55.90169944,117.239072,123.794184,163.816971,48.83646179,31.78049716,55.47071299,65.21502894,79.76214641,72.44998275,62.51399843,65.76473219,62.2655603,70.72481884,48.27007354,66.06814664,50.7740091
0277.png,BrownHorseintoshadow,58.18075283,120.2081528,124.036285,163.816971,47.38143096,33.24154028,55.22680509,61.05735009,82.37718131,70.71067812,63.78871374,68.26419266,62.43396512,71.84705979,47.85394446,66.12110102,51.31276644
0278.png,BrownHorseintoshadow,57.7754273,117.8346299,124.1692393,168.884576,50.99019514,31.57530681,57.42821606,55.56977596,83.19855768,70.23531875,63.95310782,71.61005516,63.60031446,67.67569726,50.35871325,68.41052551,53.41348144
0284.png,BrownHorseintoshadow,60.08327554,114.1095964,123,174.3932338,55.4436651,32.55764119,55.75840744,63.1585307,90.70832376,66.4003012,61.3514466,68.59300256,64.35060217,62.76941931,53.15072906,73.35529974,38.32753579
0285.png,BrownHorseintoshadow,62.64183905,120.0666482,125.1718818,176.2640065,54.81788029,32.06243908,55.47071299,59.61543424,89.02246907,67.47592163,61.68468205,65.11528238,67.60177512,61.98386887,53.23532662,74.09453421,41.43669871
0286.png,BrownHorseintoshadow,61.40032573,124.0644994,124.1974235,173.8188712,53.90732789,32.14031736,56.60388679,61.74139616,88.76936408,67.47592163,61.68468205,62.48199741,68.09552114,62.29767251,52.08646657,78.23681998,41.23105626
0287.png,BrownHorseintoshadow,58.94064811,123.0650235,125.1718818,172.6991604,53.03772242,32.01562119,56.60388679,61.46543744,90.52071586,68.68041933,60.74537019,59.81638571,68.60029154,61.68468205,49.01020302,77.3369252,46.23851209
0288.png,BrownHorseintoshadow,59.77457654,120.0666482,122.2497444,170.3085435,53.74011537,32.01562119,56.35601121,63.69458376,88.88756943,65.7951366,66.21178143,58.82176468,66.64833081,59.66573556,50.03998401,84.17244205,47.16990566
0289.png,BrownHorseintoshadow,57.24508713,118,124.6635472,173.8505105,54.45181356,30.14962686,55.4616985,65.3911309,87.36131867,67.17886572,69.64194139,58.66856058,65.30696747,58.69412236,50.08991915,81.68843247,51.26402247
0290.png,BrownHorseintoshadow,57.28001397,122.0368797,126.1467399,173.0780171,53.03772242,31.01612484,58.69412236,63.81222453,79.55501241,78.51751397,64.5368112,61.3514466,65.30696747,58.54912467,50.15974482,85.80209788,50.53711507
0291.png,BrownHorseintoshadow,56.04462508,124.016128,126.8463638,173.0780171,50.93132631,33.01514804,56.64803615,63.82005954,73.75635566,81.39410298,67.08203932,63.34824386,65.7951366,59.22837158,50.80354318,86.53323061,51.88448708
0292.png,BrownHorseintoshadow,56.92099788,123.0365799,126.3724654,176.9773997,54.67174773,32,54.12023651,66.03029608,70.40596566,79.93122043,67.46851117,64.76109943,65.1459899,58.42088668,49.24428901,87.92041856,54.70831747
0293.png,BrownHorseintoshadow,56.08029957,120.1041215,130.0499904,176.2640065,50.99019514,33.73425559,54.08326913,65,71.02112362,84.17244205,66.61080993,64.62971453,67.06713055,56.43580424,51.66236541,94.87360012,53
0294.png,BrownHorseintoshadow,53.45091206,125.1439172,136.1249426,175.3282636,45.27692569,35.90264614,51.2445119,64.20280368,66.75327707,87.04596487,64.28063472,67.36467917,62.96824597,58.30951895,49.03060269,96.89685237,55.47071299
0295.png,BrownHorseintoshadow,54.7813837,127.3184983,132.5745074,175.2312757,48.10405388,35.12833614,55.36244214,66.84309987,68.8839604,83.86894539,61.66036004,66.06814664,62.36184731,56.08029957,50.69516742,100.8464179,57.68882041
0296.png,BrownHorseintoshadow,53.16013544,129.4681428,133.3641631,176.7851804,48.83646179,36.05551275,55.97320788,66.84309987,70.85901495,76.83749085,65.49045732,65.00769185,64.56004957,58,51.2445119,103.4456379,54.58937626
0297.png,BrownHorseintoshadow,54.40588203,131.1068267,128.724512,174.5623098,51.0881591,38.11823711,58.87274412,64.66065264,72.36711961,75.43208866,70,66.06814664,64.76109943,56.00892786,50.92150823,110.2769242,51.88448708
0298.png,BrownHorseintoshadow,52.81098371,133.3604139,125.6025477,170.7629936,50.99019514,39.81205847,58.52349955,65.05382387,66.61080993,77.80102827,64.07027392,67.36467917,67.08203932,54.00925847,48.70318265,105.6882207,50.08991915
0299.png,BrownHorseintoshadow,49.979996,130.9809146,127.7380131,172.7020556,49.2036584,37.21558813,61.46543744,63.65532185,70.21395873,81.83520025,64.62971453,69.87131028,66.91038783,55,48.33218389,104.0096149,49.24428901
0300.png,BrownHorseintoshadow,52.77309921,131.1068267,126.589889,171.4526174,49.2036584,37.33630941,61.68468205,70.09279564,68.26419266,82.61961026,64.32728814,73.4982993,65.62011887,56.14267539,49.64876635,101.7889974,50.56678752
0301.png,BrownHorseintoshadow,51.42956348,129.2594291,123.3207201,172.5253605,52.69724851,36.49657518,61.09828148,71.58910532,69.0651866,77.4209274,65.62011887,74.33034374,66.61080993,56.22277119,52.55473337,98.4073168,49.76946855
0307.png,BrownHorseintoshadow,49.24428901,127.6753696,125.574679,168.3240922,48.41487375,38,60.16643583,75.80237463,67.18630813,76.15773106,63.56099433,90.21086409,67.11929678,64.28063472,51.03920062,84.02380615,45.88027899
0308.png,BrownHorseintoshadow,47.01063709,130.418557,132.6386067,169.5435047,43.8634244,38.20994635,57.38466694,74.20242584,67.26812024,74.63243263,62.60990337,92.00543462,67.00746227,65.12296062,52.20153254,80.60397013,46.81879964
0309.png,BrownHorseintoshadow,49.65883607,130.6139349,131.4610208,169.097605,46.69047012,37.12142239,59.61543424,76.84399781,67.47592163,74.72616677,66.73080248,93.23625904,67.18630813,65.37583651,50.7740091,75.21303079,48.76474136
0310.png,BrownHorseintoshadow,51.07837116,129.838361,128.3900308,170.0617535,50.20956084,37.01351105,61.7170965,77.17512553,68.8839604,74.21590126,66.03786792,95.13148795,65.37583651,67.08203932,50.60632372,77.20103626,45.89117562
0311.png,BrownHorseintoshadow,48.46648326,131.2135664,124.6795893,173.6577093,56.63920903,37.33630941,60.8358447,74.09453421,65.49045732,76.65507159,62.76941931,98.49365462,65.37583651,69.57010852,49.81967483,71.56116265,47.85394446
0312.png,BrownHorseintoshadow,48.33218389,131.5294644,123.1787319,175.2084473,57.62811814,37.85498646,63.1585307,71.34423593,62.07253821,78.10249676,66.57326791,100.7670581,65.62011887,71.16881339,45.3431362,69.33974329,49.25444142
0313.png,BrownHorseintoshadow,45.69463864,131.9734822,126.2893503,176.465294,56.08029957,34.525353,63.1585307,72.20110802,62.12889827,79.0253124,73.24616031,101.414989,66.28725368,72.06941099,54.81788029,66.24198065,49.16299421
0314.png,BrownHorseintoshadow,45.54119015,134.0820644,130.2497601,175.2084473,51.66236541,35.22782991,65,71.19691005,60.03332408,86.05230967,64.63745044,103.5857133,66.70832032,76.85050423,53.60037313,68.87670143,46
0317.png,BrownHorseintoshadow,50.28916384,134.8369386,128.5651586,188.1621641,64.40496875,35.6931366,70.71067812,69.35416354,67.00746227,78,67.74215822,103.9471019,61.40032573,84.86459804,49.24428901,57.24508713,47.09564736
0318.png,BrownHorseintoshadow,52.81098371,131.9734822,124.4588285,185,65.21502894,35.90264614,65.76473219,73.24616031,70.11419257,74.16872656,67.23094526,101.8331969,63.90618123,87.32124598,49.04079934,54.34151268,48.0416486
0319.png,BrownHorseintoshadow,49.24428901,130.5526714,122.8087945,188.7882412,69.89277502,34.20526275,66.21178143,73.78346698,68.02940541,76.4198927,64.49806199,101.2373449,67.06713055,86.68333173,48.27007354,54.33231083,47.09564736
0320.png,BrownHorseintoshadow,48.83646179,131.381125,129.8768648,193.8478785,68.24221567,32.14031736,64.40496875,70.80254233,70.00714249,76.53103945,64.00781202,99.15644205,69.64194139,93.23089617,52.95280918,54.00925847,45.39823785
0321.png,BrownHorseintoshadow,50.009999,131.4610208,128.724512,196.3899183,71.56116265,32.24903099,68.02940541,71.84705979,69.0651866,76.94153625,64.00781202,101.414989,68.62215386,97.08243919,47.16990566,51.00980298,47.85394446
0322.png,BrownHorseintoshadow,48.50773134,127.1927671,130.0499904,188.4887265,63.41135545,30.01666204,71.30918594,74.06078585,69.18092223,78.64477096,64.00781202,102.0686044,67.67569726,96.79876032,45.04442252,54.33231083,45.89117562
0323.png,BrownHorseintoshadow,49.16299421,124.1974235,126.9212354,181.2980971,60.87692502,29.01723626,68.94200461,70.80254233,70.25667228,78.44743463,62.60990337,98.71676656,65,100.8464179,46.09772229,54.5710546,48.27007354
0324.png,BrownHorseintoshadow,52.23983155,124.4869471,127.4244874,181.2208597,60.87692502,30.06659276,69.07966416,73.23933369,68.11754546,82.76472679,60.92618485,100.7670581,65.73431372,103.0776406,46.09772229,55.97320788,48.27007354
0325.png,BrownHorseintoshadow,54.14794548,117.9576195,125.1598977,173.0115603,56.5862174,32.75667871,66.85057965,72.80109889,69.11584478,80.8084154,61.03277808,103.8556691,60.67124525,100.8464179,47.85394446,56.43580424,49.47726751
0326.png,BrownHorseintoshadow,54.08326913,116.8417734,122.3315168,169.2483382,55.1724569,32.38826948,69.64194139,72.80109889,69.35416354,81.0246876,62.36184731,102.8250942,60.40695324,99.64436763,48.50773134,56.60388679,51.54609588
0327.png,BrownHorseintoshadow,54.00925847,115.8490397,123.3207201,171.1286066,55.86591089,32.75667871,68.35202996,72.47068373,70.45565982,81.25269226,62.36184731,99.70456359,56.43580424,102.2154587,49.47726751,64.66065264,51.54609588
0328.png,BrownHorseintoshadow,53,120.0708124,120.2081528,175.5135322,61.7170965,33,68.9492567,75.66372975,76.79192666,73.4982993,63.56099433,91.21951546,58.42088668,90.13878189,52.92447449,64.81512169,53.31041174
0329.png,BrownHorseintoshadow,49.04079934,117.3882447,123.4706443,176.4596271,58.89821729,37.48332963,65.55150647,74.41102069,80.89499366,73.08214556,64.56004957,84.14867795,59.68249325,96.83491106,49.979996,69.42621983,52.80151513
0330.png,BrownHorseintoshadow,50.08991915,112.4499889,117.7115118,173.6231551,60.6052803,38.32753579,69.28924881,76.38062582,79.906195,69.57010852,68.8839604,82.03657721,59.41380311,94.40338977,51.4781507,72.34638899,48.38388161
0331.png,BrownHorseintoshadow,52.61178575,112.7874106,117.3882447,176.7738668,63.82005954,38.32753579,65.19202405,76.36753237,77.31752712,73.53910524,68.8839604,79.20858539,62.20128616,91.83136719,52,76.05918748,49.979996
0332.png,BrownHorseintoshadow,62.07253821,112.1784293,117.0982493,173.3032025,61.40032573,38.47076812,67.23094526,74.41102069,83.02409289,71.30918594,69.42621983,75.00666637,61.03277808,88.72992731,52,75.74298647,49.24428901
0333.png,BrownHorseintoshadow,62.51399843,113.5649594,115.8490397,171.7469068,61.40032573,38.20994635,63.1585307,74.40430095,86.14522622,68.94200461,69.12307864,70.00714249,62.12889827,84.21995013,55.36244214,77.15568676,50.53711507
0334.png,BrownHorseintoshadow,60.40695324,112.8051417,113.8639539,170.4963343,61.6116872,39.11521443,65.3911309,75.43208866,85.98837131,72.01388755,67.08203932,71.42128534,68.8839604,79.9812478,56.61271942,77.89736838,51.89412298
0341.png,BrownHorseintoshadow,55.31726674,109.4897255,108.6738239,162.2498074,57.80138407,37.01351105,69.64194139,66.4003012,81.90848552,81.3019065,71.0070419,65.76473219,59.48108943,76.32168761,50.009999,70.76722405,53.85164807
0342.png,BrownHorseintoshadow,61.40032573,113.3578405,107.9120012,164.468842,61.03277808,37.21558813,67.77905281,68.24954212,80.52328856,84.62860037,71.0070419,63.50590524,64.41273166,77.38862966,49.64876635,70.9365914,51.31276644
0343.png,BrownHorseintoshadow,63.78871374,114.0043859,107.7868267,162.2621336,59.40538696,39.20459157,70.77428912,67.47592163,82.96987405,82.37718131,69.26037828,64.28063472,65.73431372,76.32168761,50.24937811,70.17834424,48.41487375
0344.png,BrownHorseintoshadow,62.20128616,110.3539759,101.9656805,158.4455743,60.46486583,41.43669871,66.64082833,63.2534584,80.52328856,83.52843827,69.72087205,67.18630813,62.2655603,72.71863585,53.00943312,65.4599114,50.80354318
0345.png,BrownHorseintoshadow,61.81423784,113.2651756,107.9120012,161.3071604,58.00862005,41.10960958,69.35416354,61.29437168,85.0940656,79.25906888,69.72087205,70.60453243,59.68249325,71.69379332,53.00943312,67.23094526,50.60632372
0346.png,BrownHorseintoshadow,60.8276253,115.2085066,104.3934864,163.5145253,61.91122677,44.91102315,68.87670143,59.05929224,88.76936408,75.80237463,69.58448103,69.28924881,62.68173578,70.71067812,53,66.94027188,51.623638
0347.png,BrownHorseintoshadow,60.07495318,119.1007976,105.3802638,162.5607579,60.20797289,45.607017,71.58910532,58.18075283,91.92388155,74.09453421,70.03570518,67.9779376,67.41661516,72.20110802,52.0096145,61.66036004,48.01041554
0348.png,BrownHorseintoshadow,63.00793601,114.4770719,100.9752445,159.1005971,61.58733636,43.41658669,71.58910532,59.53990259,89.55445271,73.78346698,70.03570518,66.64082833,70.21395873,70.21395873,52.03844733,64.03124237,50.93132631
0353.png,BrownHorseintoshadow,52.15361924,116.1808934,123.685084,163.2176461,48.10405388,41.23105626,76.4852927,60.80296045,88.39117603,81.39410298,71.51223672,68.54195795,62.64982043,67.44627492,50.99019514,73.00684899,50.96076922
0354.png,BrownHorseintoshadow,50.99019514,113.0309692,116.8417734,160.6549097,50.93132631,40.44749683,75.6439026,66.52818951,83.52245207,86.97700846,73.40980861,66.49060084,62.64982043,66.94027188,50.99019514,72.9451849,50.99019514
0355.png,BrownHorseintoshadow,53.36665626,114.2847321,118.4229707,164.2010962,51.4003891,41.77319715,73.1641989,63.12685641,79.71198153,89.80534505,70.38465742,66.91038783,62.64982043,67.26812024,52.63078947,71.84705979,46.38965402
0356.png,BrownHorseintoshadow,51.92301994,114.8433716,125.3235812,160.8011194,43.13930922,44.59820624,77.83315489,60.20797289,79.20227269,93.33809512,70.77428912,69.46221995,62.64982043,64.84597135,58.52349955,70.45565982,45.04442252
0357.png,BrownHorseintoshadow,51.54609588,116.691902,126.015872,159.1257364,44.68780594,40.85339643,74.67261881,63.78087488,79.12016178,89.82761268,72.9177619,67.18630813,60.37383539,62.36986452,58.52349955,75.82216035,48.0416486
0358.png,BrownHorseintoshadow,50.59644256,118.6802427,126.0991673,152.1906699,42.72001873,39.92492956,72.80109889,62.48199741,79.12016178,90.78546139,75.23961722,66.00757532,60.8358447,62.80127387,57.56735186,79.93122043,44.28317965
0181.png,Brownhorselight,51.10772936,132.9661611,139.359248,163.7681288,41.0487515,40.85339643,49.1934955,64.14047084,77.78174593,65.94694838,53.60037313,61.40032573,60.00833275,48.76474136,45.88027899,110.788086,42.72001873
0182.png,Brownhorselight,46.87216658,135.0740538,139.359248,160.9534094,40.31128874,37.94733192,48.33218389,65,76.79192666,58.25804665,61.40032573,57.42821606,62.03224968,49.24428901,44.27188724,112.5077775,43.8634244
0183.png,Brownhorselight,49.40647731,137.4190671,142.6884719,160.5147968,39.81205847,38.62641583,50.69516742,66.37017402,77.1038261,58.89821729,59.43904441,56.8594759,57.7754273,50.99019514,44.59820624,112.3788236,43.46262762
0184.png,Brownhorselight,45.607017,140.2176879,144.6789549,155.4252232,36.40054945,38.27531842,51.623638,68.26419266,77.92945528,61.52235366,55.78530272,54.56189146,58.69412236,50.6359556,43.01162634,105.6787585,47.41307836
0185.png,Brownhorselight,47.4341649,138.1593283,138.7551801,154.9354704,42.54409477,31.32091953,51.07837116,63.28506933,75.31268154,61.61980201,56.71860365,56.8594759,59.46427499,52.61178575,45.31004304,111.4136437,47.16990566
0186.png,Brownhorselight,47.70744177,139.3161871,137.9311422,151.7432041,40.85339643,32.984845,51.623638,67.41661516,76.94153625,60.14149982,58.13776741,52.20153254,61.03277808,46.09772229,46.95742753,115.2475596,41.43669871
0187.png,Brownhorselight,49.92995093,141.0319113,137.2953022,148.4082208,38.27531842,32.55764119,54.4242593,70.60453243,75.42545989,61.55485359,60.00833275,51.7880295,61.3514466,50.48762225,46.5295605,113.2077736,46.81879964
0188.png,Brownhorselight,48.82622246,140.943251,140.4279175,151.3307636,38.27531842,34.4818793,49.24428901,65.73431372,75.53806987,58.00862005,57.03507693,54.12947441,58.94064811,50.009999,45.18849411,108.7244223,45.54119015
0189.png,Brownhorselight,49.64876635,139.9892853,134.9370223,147.2175261,39,33.54101966,47.5394573,69.0651866,75.16648189,59.81638571,55.32630477,48.50773134,62.96824597,48.16637832,44.77722635,104.6374694,43.8634244
0190.png,Brownhorselight,51.03920062,139.9785698,135.1480669,146.2771342,40.49691346,34.71310992,47.01063709,70.21395873,76.02631123,56.43580424,54.14794548,47.09564736,64.77653896,49.81967483,44.01136217,107.4150827,42.05948169
0191.png,Brownhorselight,51.86520992,139.5421083,135.3661701,147.3397435,42.72001873,34.92849839,47.5394573,73.40980861,76.00657866,59.9082632,54.12947441,46.01086828,66.12110102,51.4781507,46.06517123,97.0051545,44.27188724
0197.png,Brownhorselight,46.06517123,143.6001393,142.0422472,159.6151622,42.48529157,38.32753579,50.53711507,68.62215386,70.17834424,59.8414572,66.24198065,61.74139616,60.00833275,61.18823416,45.45327271,87.04596487,43.93176527
0198.png,Brownhorselight,51,143.6732404,140.431478,162.0030864,43.9089968,39.81205847,49.39635614,64.44377394,69.26037828,62.28964601,64.66065264,62.16912417,60.13318551,63.5688603,48.83646179,81.83520025,43.56604182
0199.png,Brownhorselight,50.11985634,140.1178076,141.0283659,161.1241757,41.18252056,41.76122604,48.02082881,64.44377394,68.35934464,63.38769597,64.35060217,64.49806199,60.13318551,63.90618123,42.01190308,78.51751397,43.10452412
0200.png,Brownhorselight,51.97114584,136.1653407,141.7956276,164.3471935,42.19004622,42.15447782,47.50789408,66.84309987,66.91038783,65.27633568,66.4003012,65.73431372,61.29437168,67.54257916,39.40812099,70.72481884,47.04253395
0201.png,Brownhorselight,51.10772936,135.9301291,144.5856148,166.7363188,42.54409477,42.04759208,51,66.4003012,64.49806199,71.06335202,63.60031446,69.0651866,60.5309838,70.72481884,43.60045871,66.21933252,46.09772229
